answer,r_pred,f_pred,cross_pred,review
2,2,2,2,fun
2,2,2,2,Took eyes off the road to sip beer rolled truck doing 80 mph down motorway 10/10 fun game to play on a Friday night and relax
2,2,2,2,gut game
2,2,2,2,nigga
2,2,2,2,Good Game
2,2,2,2,a great game to play!!!!
2,2,2,2,good
2,2,2,2,good game
2,2,2,2,This has to be the most boring yet addictive game yet.
2,2,2,2,zzz
2,2,2,2,best truck simulator
2,2,2,2,for some non obvious reason i do keep on playing this game
2,2,2,2,Does exactly what it says on the tin. It is a truck sim and a damn good one
2,2,2,2,"You drive a truck. In Europe. It's the second one. It's called Euro Truck Simulator 2, what did you expect? 10/10 would crash into a car and do a barrel roll because physics"
2,2,2,2,omg this is the best 2nd trucking game
2,2,2,2,"Pretty fun game to play, but takes a lot to look good."
2,2,2,2,the reason i'm still mentally stable is because of this masterpiece
2,2,2,2,This is one of my most favourite games at the moment. I love all the mods that are available and the community is pretty solid.
2,2,2,2,"I can't afford to actually go to Europe, so this is the closest thing. Money well spent."
2,2,2,2,We Love Trucks <3
2,2,2,2,This game is really really real and very nice. She has really beautiful graphics. You need to buy this game because it's very exciting.
2,2,2,2,very gud geim
2,2,2,2,Amazing driving experience. People ask me - how can this be fun? And I never had an answer to this question.. 10/10
2,2,2,2,"trop bien



"
2,2,2,2,"Well worth your time and effort. This is the best truck sim available in my opinion 9/10. If you like this? Check out their other one American Truck Simulator, I got that one first, was so impressed I bought this one no question."
2,2,2,2,10/10 would play again.
2,2,2,2,I really like playing euro truck simulator 2 and i have 100 hours on it but when you have been on the base map for a long time you want to go somewhere else but you need to get dlc for those other countries but it isnt so expensive. The simulation on this game is AMAZING. and you can mod it! It also has a modded multiplayer wich I use myself sometimes.
2,2,2,2,"If you dont think you will like it, try it anyway. It is fun even to people who think driving trucks is stupid."
2,2,2,2,Best simulation game ever!
2,2,2,2,I'm addicted to this masterpiece! Can't wait for em to add Spain!
2,2,2,2,Amazing
2,2,2,2,"This game is just awesome. I'm going to add my music and just get driving some more. This game is seriously addictive!!! I still am yet to master the reverse, but I will do it one day!!! I like the fact you can choose where to spend your skills and each one is as god as the other, all have pro's and cons to them (the skills)

I LOVE this game
ADDICTIVE
FUN
RELAXING
EARN Money
GO ON THE FERRY
GET ACHIEVEMENTS!! 

What more is there to say why are you still reading this? Go buy it? well go on then...
what?
GO NOW GOO GO GOOOOOOO!!!"
2,2,2,2,"Game to chill out with, just riding and riding and riding, nothing more, nothing less. I recommend taking your favourite music with you for any truck trip across Europe!"
2,2,2,2,"GOOD
"
2,2,2,2,Nice
2,2,2,2,"I actually really like this game, idk why it just makes fun"
